timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-01-15T15:50:34,codecarbon,415a1d8f-944f-4f4d-986d-faa32bfad792,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10714.006360933185,0.0270499861821538,2.5247312042661355e-06,40.0,76.46633270648951,11.65578317642212,0.1190321147604483,0.3289825876303069,0.0346845995624177,0.4826993019531732,France,FRA,nouvelle-aquitaine,,,Linux-6.8.0-50-generic-x86_64-with-glibc2.39,3.12.3,2.8.2,16,Intel(R) Xeon(R) W-1270 CPU @ 3.40GHz,1,1 x NVIDIA GeForce RTX 3060,,,31.082088470458984,machine,N,1.0
2025-01-21T10:42:37,codecarbon,d9228025-2d9c-484d-b880-30d96f6b0f3b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.00620955699992,4.028474728621009e-09,6.487539656488936e-07,40.0,0.0,11.657343864440918,5.632206666632556e-08,0.0,1.556491790907743e-08,7.1886984575403e-08,France,FRA,nouvelle-aquitaine,,,Linux-6.12.8-arch1-1-x86_64-with-glibc2.40,3.12.8,2.8.2,16,Intel(R) Xeon(R) W-1270 CPU @ 3.40GHz,1,1 x NVIDIA GeForce RTX 3060,,,31.08625030517578,machine,N,1.0
2025-01-21T10:56:15,codecarbon,50d42630-8c1a-4921-a282-e136ac4da9a4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0033796319999055,1.7604415654667824e-09,5.208974129479145e-07,40.0,0.0,11.657343864440918,2.4964877780399144e-08,0.0,6.4497007357553605e-09,3.1414578516154507e-08,France,FRA,nouvelle-aquitaine,,,Linux-6.12.8-arch1-1-x86_64-with-glibc2.40,3.12.8,2.8.2,16,Intel(R) Xeon(R) W-1270 CPU @ 3.40GHz,1,1 x NVIDIA GeForce RTX 3060,,,31.08625030517578,machine,N,1.0
2025-01-21T10:58:57,codecarbon,4794d41f-6559-4928-b4de-ac30fc55ee44,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.003294746999927156,1.693982933812698e-09,5.141465896623171e-07,40.0,0.0,11.657343864440918,2.4039811109509576e-08,0.0,6.188832046376463e-09,3.022864315588604e-08,France,FRA,nouvelle-aquitaine,,,Linux-6.12.8-arch1-1-x86_64-with-glibc2.40,3.12.8,2.8.2,16,Intel(R) Xeon(R) W-1270 CPU @ 3.40GHz,1,1 x NVIDIA GeForce RTX 3060,,,31.08625030517578,machine,N,1.0
